sid,season,name,time,latitude,longitude,wmo_wind
,year,,UTC,degrees_north,degrees_east,kts
2022342N06133,2022,PAKHAR,2022-12-10T09:00:00Z,15.3,124.3,NaN
2022342N06133,2022,PAKHAR,2022-12-10T12:00:00Z,15.8,124.5,NaN
2022342N06133,2022,PAKHAR,2022-12-10T15:00:00Z,16.1,124.7,NaN
2022342N06133,2022,PAKHAR,2022-12-10T18:00:00Z,16.4,125.0,NaN
2022342N06133,2022,PAKHAR,2022-12-10T21:00:00Z,16.6,125.2,NaN
2022342N06133,2022,PAKHAR,2022-12-11T00:00:00Z,16.9,125.5,NaN
2022342N06133,2022,PAKHAR,2022-12-11T03:00:00Z,17.2,125.8,NaN
2022342N06133,2022,PAKHAR,2022-12-11T06:00:00Z,17.5,126.1,NaN
2022342N06133,2022,PAKHAR,2022-12-11T09:00:00Z,17.8,126.4,NaN
2022342N06133,2022,PAKHAR,2022-12-11T12:00:00Z,18.2,126.9,35
2022342N06133,2022,PAKHAR,2022-12-11T15:00:00Z,18.7,127.5,NaN
2022342N06133,2022,PAKHAR,2022-12-11T18:00:00Z,19.1,128.2,40
2022342N06133,2022,PAKHAR,2022-12-11T21:00:00Z,19.6,128.8,NaN
2022342N06133,2022,PAKHAR,2022-12-12T00:00:00Z,19.9,129.4,40
2022342N06133,2022,PAKHAR,2022-12-12T03:00:00Z,20.2,130.2,NaN
2022342N06133,2022,PAKHAR,2022-12-12T06:00:00Z,20.3,130.8,35
2022342N06133,2022,PAKHAR,2022-12-12T09:00:00Z,20.3,131.1,NaN
2022342N06133,2022,PAKHAR,2022-12-12T12:00:00Z,20.2,131.2,NaN
2022342N06133,2022,PAKHAR,2022-12-12T15:00:00Z,19.8,131.4,NaN
2022342N06133,2022,PAKHAR,2022-12-12T18:00:00Z,19.4,131.6,NaN
2022342N06133,2022,PAKHAR,2022-12-12T21:00:00Z,19.0,131.6,NaN
2022342N06133,2022,PAKHAR,2022-12-13T00:00:00Z,18.7,131.4,NaN
2022342N06133,2022,PAKHAR,2022-12-13T03:00:00Z,18.3,131.3,NaN
2022342N06133,2022,PAKHAR,2022-12-13T06:00:00Z,18.0,131.2,NaN
2023101N14127,2023,UNNAMED,2023-04-11T00:00:00Z,13.7,126.7,NaN
2023101N14127,2023,UNNAMED,2023-04-11T03:00:00Z,13.8,126.2,NaN
2023101N14127,2023,UNNAMED,2023-04-11T06:00:00Z,13.9,125.6,NaN
2023101N14127,2023,UNNAMED,2023-04-11T09:00:00Z,13.9,125.0,NaN
2023101N14127,2023,UNNAMED,2023-04-11T12:00:00Z,13.8,124.5,NaN
2023101N14127,2023,UNNAMED,2023-04-11T15:00:00Z,13.8,124.2,NaN
2023101N14127,2023,UNNAMED,2023-04-11T18:00:00Z,13.7,124.1,NaN
2023101N14127,2023,UNNAMED,2023-04-11T21:00:00Z,13.6,123.8,NaN
2023101N14127,2023,UNNAMED,2023-04-12T00:00:00Z,13.7,123.6,NaN
2023101N14127,2023,UNNAMED,2023-04-12T03:00:00Z,13.7,123.4,NaN
2023101N14127,2023,UNNAMED,2023-04-12T06:00:00Z,13.8,123.3,NaN
2023101N14127,2023,UNNAMED,2023-04-12T09:00:00Z,13.9,123.2,NaN
2023101N14127,2023,UNNAMED,2023-04-12T12:00:00Z,14.0,123.0,NaN
2023101N14127,2023,UNNAMED,2023-04-12T15:00:00Z,14.0,122.8,NaN
2023101N14127,2023,UNNAMED,2023-04-12T18:00:00Z,14.1,122.5,NaN
2023101N14127,2023,UNNAMED,2023-04-12T21:00:00Z,14.1,122.2,NaN
2023101N14127,2023,UNNAMED,2023-04-13T00:00:00Z,14.2,121.8,NaN
2023101N14127,2023,UNNAMED,2023-04-13T03:00:00Z,14.4,121.5,NaN
2023101N14127,2023,UNNAMED,2023-04-13T06:00:00Z,14.6,121.2,NaN
2023108N03160,2023,SANVU,2023-04-18T00:00:00Z,2.6,159.6,NaN
2023108N03160,2023,SANVU,2023-04-18T03:00:00Z,2.7,159.8,NaN
2023108N03160,2023,SANVU,2023-04-18T06:00:00Z,2.8,159.9,NaN
2023108N03160,2023,SANVU,2023-04-18T09:00:00Z,2.9,160.0,NaN
2023108N03160,2023,SANVU,2023-04-18T12:00:00Z,3.0,160.1,NaN
2023108N03160,2023,SANVU,2023-04-18T15:00:00Z,3.2,160.1,NaN
2023108N03160,2023,SANVU,2023-04-18T18:00:00Z,3.4,160.0,NaN
2023108N03160,2023,SANVU,2023-04-18T21:00:00Z,3.6,159.9,NaN
2023108N03160,2023,SANVU,2023-04-19T00:00:00Z,3.8,159.7,NaN
2023108N03160,2023,SANVU,2023-04-19T03:00:00Z,4.1,159.4,NaN
2023108N03160,2023,SANVU,2023-04-19T06:00:00Z,4.5,159.1,NaN
2023108N03160,2023,SANVU,2023-04-19T09:00:00Z,4.8,158.8,NaN
2023108N03160,2023,SANVU,2023-04-19T12:00:00Z,5.3,158.5,NaN
2023108N03160,2023,SANVU,2023-04-19T15:00:00Z,6.0,158.2,NaN
2023108N03160,2023,SANVU,2023-04-19T18:00:00Z,6.8,158.0,NaN
2023108N03160,2023,SANVU,2023-04-19T21:00:00Z,7.4,157.9,NaN
2023108N03160,2023,SANVU,2023-04-20T00:00:00Z,8.0,157.8,NaN
2023108N03160,2023,SANVU,2023-04-20T03:00:00Z,8.6,157.5,NaN
2023108N03160,2023,SANVU,2023-04-20T06:00:00Z,9.0,157.1,NaN
2023108N03160,2023,SANVU,2023-04-20T09:00:00Z,9.3,156.8,NaN
2023108N03160,2023,SANVU,2023-04-20T12:00:00Z,9.5,156.6,35
2023108N03160,2023,SANVU,2023-04-20T15:00:00Z,9.7,156.4,NaN
2023108N03160,2023,SANVU,2023-04-20T18:00:00Z,9.8,156.3,40
2023108N03160,2023,SANVU,2023-04-20T21:00:00Z,9.9,156.2,NaN
2023108N03160,2023,SANVU,2023-04-21T00:00:00Z,10.0,156.1,40
2023108N03160,2023,SANVU,2023-04-21T03:00:00Z,10.1,156.0,NaN
2023108N03160,2023,SANVU,2023-04-21T06:00:00Z,10.2,155.9,45
2023108N03160,2023,SANVU,2023-04-21T09:00:00Z,10.3,155.8,NaN
2023108N03160,2023,SANVU,2023-04-21T12:00:00Z,10.3,155.6,40
2023108N03160,2023,SANVU,2023-04-21T15:00:00Z,10.3,155.3,NaN
2023108N03160,2023,SANVU,2023-04-21T18:00:00Z,10.3,154.9,35
2023108N03160,2023,SANVU,2023-04-21T21:00:00Z,10.2,154.6,NaN
2023108N03160,2023,SANVU,2023-04-22T00:00:00Z,10.2,154.3,NaN
2023108N03160,2023,SANVU,2023-04-22T03:00:00Z,10.2,154.0,NaN
2023108N03160,2023,SANVU,2023-04-22T06:00:00Z,10.2,153.7,NaN
2023108N03160,2023,SANVU,2023-04-22T09:00:00Z,10.2,153.5,NaN
2023108N03160,2023,SANVU,2023-04-22T12:00:00Z,10.3,153.2,NaN
2023108N03160,2023,SANVU,2023-04-22T15:00:00Z,10.5,152.8,NaN
2023108N03160,2023,SANVU,2023-04-22T18:00:00Z,10.7,152.7,NaN
2023108N03160,2023,SANVU,2023-04-22T21:00:00Z,10.7,152.6,NaN
2023108N03160,2023,SANVU,2023-04-23T00:00:00Z,10.7,152.5,NaN
2023108N03160,2023,SANVU,2023-04-23T03:00:00Z,10.7,152.4,NaN
2023108N03160,2023,SANVU,2023-04-23T06:00:00Z,10.6,152.4,NaN
2023108N03160,2023,SANVU,2023-04-23T09:00:00Z,10.5,152.4,NaN
2023108N03160,2023,SANVU,2023-04-23T12:00:00Z,10.5,152.3,NaN
2023108N03160,2023,SANVU,2023-04-23T15:00:00Z,10.5,152.3,NaN
2023108N03160,2023,SANVU,2023-04-23T18:00:00Z,10.5,152.2,NaN
2023108N03160,2023,SANVU,2023-04-23T21:00:00Z,10.5,152.2,NaN
2023108N03160,2023,SANVU,2023-04-24T00:00:00Z,10.5,152.0,NaN
2023108N03160,2023,SANVU,2023-04-24T03:00:00Z,10.6,151.6,NaN
2023108N03160,2023,SANVU,2023-04-24T06:00:00Z,10.8,151.2,NaN
2023108N03160,2023,SANVU,2023-04-24T09:00:00Z,10.9,150.8,NaN
2023108N03160,2023,SANVU,2023-04-24T12:00:00Z,10.9,150.4,NaN
2023108N03160,2023,SANVU,2023-04-24T15:00:00Z,11.0,150.0,NaN
2023108N03160,2023,SANVU,2023-04-24T18:00:00Z,11.0,149.6,NaN
2023108N03160,2023,SANVU,2023-04-24T21:00:00Z,10.9,149.3,NaN
2023108N03160,2023,SANVU,2023-04-25T00:00:00Z,10.7,149.0,NaN
2023108N03160,2023,SANVU,2023-04-25T03:00:00Z,10.6,148.8,NaN
2023108N03160,2023,SANVU,2023-04-25T06:00:00Z,10.5,148.6,NaN
2023108N03160,2023,SANVU,2023-04-25T09:00:00Z,10.4,148.5,NaN
2023108N03160,2023,SANVU,2023-04-25T12:00:00Z,10.4,148.3,NaN
2023108N03160,2023,SANVU,2023-04-25T15:00:00Z,10.3,148.1,NaN
2023108N03160,2023,SANVU,2023-04-25T18:00:00Z,10.2,147.8,NaN
2023108N03160,2023,SANVU,2023-04-25T21:00:00Z,10.1,147.5,NaN
2023108N03160,2023,SANVU,2023-04-26T00:00:00Z,10.0,147.2,NaN
2023108N03160,2023,SANVU,2023-04-26T03:00:00Z,9.9,146.8,NaN
2023108N03160,2023,SANVU,2023-04-26T06:00:00Z,9.9,146.3,NaN
2023108N03160,2023,SANVU,2023-04-26T09:00:00Z,10.0,145.7,NaN
2023108N03160,2023,SANVU,2023-04-26T12:00:00Z,10.2,145.1,NaN
2023108N03160,2023,SANVU,2023-04-26T15:00:00Z,10.4,144.4,NaN
2023108N03160,2023,SANVU,2023-04-26T18:00:00Z,10.5,143.6,NaN
2023138N05151,2023,MAWAR,2023-05-18T00:00:00Z,5.4,150.9,NaN
2023138N05151,2023,MAWAR,2023-05-18T03:00:00Z,5.2,150.7,NaN
2023138N05151,2023,MAWAR,2023-05-18T06:00:00Z,5.0,150.6,NaN
2023138N05151,2023,MAWAR,2023-05-18T09:00:00Z,4.8,150.5,NaN
2023138N05151,2023,MAWAR,2023-05-18T12:00:00Z,4.7,150.4,NaN
2023138N05151,2023,MAWAR,2023-05-18T15:00:00Z,4.6,150.3,NaN
2023138N05151,2023,MAWAR,2023-05-18T18:00:00Z,4.5,150.1,NaN
2023138N05151,2023,MAWAR,2023-05-18T21:00:00Z,4.4,149.9,NaN
2023138N05151,2023,MAWAR,2023-05-19T00:00:00Z,4.4,149.7,NaN
2023138N05151,2023,MAWAR,2023-05-19T03:00:00Z,4.4,149.5,NaN
2023138N05151,2023,MAWAR,2023-05-19T06:00:00Z,4.4,149.3,NaN
2023138N05151,2023,MAWAR,2023-05-19T09:00:00Z,4.5,149.2,NaN
2023138N05151,2023,MAWAR,2023-05-19T12:00:00Z,4.6,149.1,NaN
2023138N05151,2023,MAWAR,2023-05-19T15:00:00Z,4.7,149.1,NaN
2023138N05151,2023,MAWAR,2023-05-19T18:00:00Z,5.3,149.3,NaN
2023138N05151,2023,MAWAR,2023-05-19T21:00:00Z,5.5,149.4,NaN
2023138N05151,2023,MAWAR,2023-05-20T00:00:00Z,5.6,149.4,NaN
2023138N05151,2023,MAWAR,2023-05-20T03:00:00Z,5.7,149.4,NaN
2023138N05151,2023,MAWAR,2023-05-20T06:00:00Z,5.8,149.3,NaN
2023138N05151,2023,MAWAR,2023-05-20T09:00:00Z,5.8,149.2,NaN
2023138N05151,2023,MAWAR,2023-05-20T12:00:00Z,6.0,149.2,35
2023138N05151,2023,MAWAR,2023-05-20T15:00:00Z,6.2,149.1,NaN
2023138N05151,2023,MAWAR,2023-05-20T18:00:00Z,6.6,149.0,45
2023138N05151,2023,MAWAR,2023-05-20T21:00:00Z,6.8,148.9,NaN
2023138N05151,2023,MAWAR,2023-05-21T00:00:00Z,7.0,148.8,50
2023138N05151,2023,MAWAR,2023-05-21T03:00:00Z,7.3,148.6,NaN
2023138N05151,2023,MAWAR,2023-05-21T06:00:00Z,7.5,148.3,50
2023138N05151,2023,MAWAR,2023-05-21T09:00:00Z,7.6,148.1,NaN
2023138N05151,2023,MAWAR,2023-05-21T12:00:00Z,7.8,147.9,55
2023138N05151,2023,MAWAR,2023-05-21T15:00:00Z,8.0,147.8,NaN
2023138N05151,2023,MAWAR,2023-05-21T18:00:00Z,8.2,147.6,65
2023138N05151,2023,MAWAR,2023-05-21T21:00:00Z,8.5,147.5,NaN
2023138N05151,2023,MAWAR,2023-05-22T00:00:00Z,8.8,147.3,65
2023138N05151,2023,MAWAR,2023-05-22T03:00:00Z,9.1,147.2,NaN
2023138N05151,2023,MAWAR,2023-05-22T06:00:00Z,9.4,147.0,70
2023138N05151,2023,MAWAR,2023-05-22T09:00:00Z,9.6,147.0,NaN
2023138N05151,2023,MAWAR,2023-05-22T12:00:00Z,9.9,146.9,75
2023138N05151,2023,MAWAR,2023-05-22T15:00:00Z,10.2,146.9,NaN
2023138N05151,2023,MAWAR,2023-05-22T18:00:00Z,10.5,146.9,95
2023138N05151,2023,MAWAR,2023-05-22T21:00:00Z,10.8,146.9,NaN
2023138N05151,2023,MAWAR,2023-05-23T00:00:00Z,11.2,146.9,95
2023138N05151,2023,MAWAR,2023-05-23T03:00:00Z,11.5,146.7,NaN
2023138N05151,2023,MAWAR,2023-05-23T06:00:00Z,11.8,146.5,105
2023138N05151,2023,MAWAR,2023-05-23T09:00:00Z,12.0,146.2,NaN
2023138N05151,2023,MAWAR,2023-05-23T12:00:00Z,12.2,146.0,105
2023138N05151,2023,MAWAR,2023-05-23T15:00:00Z,12.4,145.8,NaN
2023138N05151,2023,MAWAR,2023-05-23T18:00:00Z,12.5,145.7,105
2023138N05151,2023,MAWAR,2023-05-23T21:00:00Z,12.8,145.6,NaN
2023138N05151,2023,MAWAR,2023-05-24T00:00:00Z,13.0,145.6,95
2023138N05151,2023,MAWAR,2023-05-24T03:00:00Z,13.3,145.4,NaN
2023138N05151,2023,MAWAR,2023-05-24T06:00:00Z,13.6,145.2,95
2023138N05151,2023,MAWAR,2023-05-24T09:00:00Z,13.7,145.0,NaN
2023138N05151,2023,MAWAR,2023-05-24T12:00:00Z,13.8,144.7,95
2023138N05151,2023,MAWAR,2023-05-24T15:00:00Z,14.0,144.4,NaN
2023138N05151,2023,MAWAR,2023-05-24T18:00:00Z,14.1,144.1,95
2023138N05151,2023,MAWAR,2023-05-24T21:00:00Z,14.1,143.8,NaN
2023138N05151,2023,MAWAR,2023-05-25T00:00:00Z,14.2,143.5,100
2023138N05151,2023,MAWAR,2023-05-25T03:00:00Z,14.4,143.2,NaN
2023138N05151,2023,MAWAR,2023-05-25T06:00:00Z,14.5,142.8,110
2023138N05151,2023,MAWAR,2023-05-25T09:00:00Z,14.6,142.2,NaN
2023138N05151,2023,MAWAR,2023-05-25T12:00:00Z,14.7,141.5,115
2023138N05151,2023,MAWAR,2023-05-25T15:00:00Z,14.8,141.0,NaN
2023138N05151,2023,MAWAR,2023-05-25T18:00:00Z,14.9,140.4,115
2023138N05151,2023,MAWAR,2023-05-25T21:00:00Z,15.0,139.8,NaN
2023138N05151,2023,MAWAR,2023-05-26T00:00:00Z,15.1,139.2,115
2023138N05151,2023,MAWAR,2023-05-26T03:00:00Z,15.2,138.6,NaN
2023138N05151,2023,MAWAR,2023-05-26T06:00:00Z,15.3,137.9,115
2023138N05151,2023,MAWAR,2023-05-26T09:00:00Z,15.5,137.2,NaN
2023138N05151,2023,MAWAR,2023-05-26T12:00:00Z,15.7,136.5,115
2023138N05151,2023,MAWAR,2023-05-26T15:00:00Z,15.8,135.7,NaN
2023138N05151,2023,MAWAR,2023-05-26T18:00:00Z,16.0,134.9,115
2023138N05151,2023,MAWAR,2023-05-26T21:00:00Z,16.2,134.2,NaN
