sid,season,name,forecast_time,latitude,longitude,msw_kmh,cat
24-TC12,2024,LEON,2024-10-27 20:00:00,16.2,130.9,75.0,TS
24-TC12,2024,LEON,2024-10-28 02:00:00,16.8,130.6,85.0,TS
24-TC12,2024,LEON,2024-10-28 08:00:00,16.6,129.0,95.0,STS
24-TC12,2024,LEON,2024-10-28 14:00:00,16.6,128.8,95.0,STS
24-TC12,2024,LEON,2024-10-28 20:00:00,17.0,128.1,100.0,STS
24-TC12,2024,LEON,2024-10-29 02:00:00,17.2,127.6,120.0,TY
24-TC12,2024,LEON,2024-10-29 08:00:00,17.4,127.2,120.0,TY
24-TC12,2024,LEON,2024-10-29 14:00:00,17.9,126.7,130.0,TY
24-TC12,2024,LEON,2024-10-29 20:00:00,18.5,125.9,150.0,TY
24-TC12,2024,LEON,2024-10-30 02:00:00,18.7,125.3,165.0,TY
24-TC12,2024,LEON,2024-10-30 08:00:00,19.2,124.7,175.0,TY
24-TC12,2024,LEON,2024-10-30 14:00:00,19.6,124.1,175.0,TY
24-TC12,2024,LEON,2024-10-30 20:00:00,20.0,123.6,185.0,STY
24-TC12,2024,LEON,2024-10-30 23:00:00,20.4,123.2,185.0,STY
24-TC12,2024,LEON,2024-10-31 02:00:00,21.0,122.8,185.0,STY
24-TC12,2024,LEON,2024-10-31 05:00:00,21.6,122.2,185.0,STY
24-TC12,2024,LEON,2024-10-31 08:00:00,21.8,122.1,195.0,STY
24-TC12,2024,LEON,2024-10-31 11:00:00,22.3,121.6,195.0,STY
24-TC12,2024,LEON,2024-10-31 14:00:00,22.9,121.1,175.0,TY
24-TC12,2024,LEON,2024-10-31 17:00:00,23.5,120.7,150.0,TY
24-TC12,2024,LEON,2024-10-31 20:00:00,24.1,120.2,130.0,TY
24-TC12,2024,LEON,2024-10-31 23:00:00,24.6,120.0,130.0,TY
24-TC12,2024,LEON,2024-11-01 02:00:00,25.0,120.2,100.0,STS
24-TC12,2024,LEON,2024-11-01 05:00:00,25.3,120.0,100.0,STS
24-TC12,2024,LEON,2024-11-01 08:00:00,26.5,120.3,85.0,TS
24-TC12,2024,LEON,2024-11-01 11:00:00,26.4,120.1,85.0,TS
24-TC12,2024,LEON,2024-11-01 14:00:00,28.0,121.4,35.0,STS
24-TC12,2024,LEON,2024-11-01 17:00:00,27.7,120.6,75.0,TS
24-TC12,2024,LEON,2024-11-01 20:00:00,29.2,122.4,65.0,TS
24-TC12,2024,LEON,2024-11-01 23:00:00,28.6,122.1,65.0,TS
24-TC12,2024,LEON,2024-11-02 02:00:00,30.5,124.2,,
24-TC12,2024,LEON,2024-11-02 05:00:00,30.4,123.7,65.0,TS
24-TC12,2024,LEON,2024-11-02 08:00:00,28.6,122.5,75.0,TS
24-TC12,2024,LEON,2024-11-02 14:00:00,31.6,127.4,55.0,TD
24-TC13,2024,MARCE,2024-11-04 14:00:00,13.2,131.9,75.0,TS
24-TC13,2024,MARCE,2024-11-04 20:00:00,13.7,130.8,85.0,TS
24-TC13,2024,MARCE,2024-11-05 02:00:00,14.8,129.0,100.0,STS
24-TC13,2024,MARCE,2024-11-05 08:00:00,16.0,127.6,120.0,TY
24-TC13,2024,MARCE,2024-11-05 14:00:00,16.7,126.9,130.0,TY
24-TC13,2024,MARCE,2024-11-05 20:00:00,17.4,125.9,130.0,TY
24-TC13,2024,MARCE,2024-11-06 02:00:00,18.0,125.2,150.0,TY
24-TC13,2024,MARCE,2024-11-06 08:00:00,18.0,124.8,150.0,TY
24-TC13,2024,MARCE,2024-11-06 14:00:00,18.3,124.3,150.0,TY
24-TC13,2024,MARCE,2024-11-06 17:00:00,18.3,124.1,150.0,TY
24-TC13,2024,MARCE,2024-11-06 20:00:00,18.3,124.0,150.0,TY
24-TC13,2024,MARCE,2024-11-06 23:00:00,18.4,123.8,155.0,TY
24-TC13,2024,MARCE,2024-11-07 02:00:00,18.3,123.5,155.0,TY
24-TC13,2024,MARCE,2024-11-07 05:00:00,18.3,123.2,155.0,TY
24-TC13,2024,MARCE,2024-11-07 08:00:00,18.5,123.2,155.0,TY
24-TC13,2024,MARCE,2024-11-07 11:00:00,18.6,122.8,155.0,TY
24-TC13,2024,MARCE,2024-11-07 14:00:00,18.6,122.3,150.0,TY
24-TC13,2024,MARCE,2024-11-07 17:00:00,18.6,122.0,155.0,TY
24-TC13,2024,MARCE,2024-11-07 20:00:00,18.7,121.6,165.0,TY
24-TC13,2024,MARCE,2024-11-07 23:00:00,18.4,121.0,165.0,TY
24-TC13,2024,MARCE,2024-11-08 02:00:00,18.7,116.0,150.0,TY
24-TC13,2024,MARCE,2024-11-08 05:00:00,18.3,119.4,165.0,TY
24-TC13,2024,MARCE,2024-11-08 08:00:00,18.3,119.3,150.0,TY
24-TC13,2024,MARCE,2024-11-08 11:00:00,18.3,118.9,150.0,TY
24-TC13,2024,MARCE,2024-11-08 14:00:00,18.3,118.2,150.0,TY
24-TC13,2024,MARCE,2024-11-08 17:00:00,18.3,117.7,140.0,TY
24-TC13,2024,MARCE,2024-11-08 20:00:00,18.3,117.1,130.0,TY
24-TC13,2024,MARCE,2024-11-08 23:00:00,18.3,116.7,140.0,TY
24-TC13,2024,MARCE,2024-11-09 02:00:00,19.6,113.5,150.0,TY
24-TC13,2024,MARCE,2024-11-09 05:00:00,18.5,115.6,140.0,TY
24-TC13,2024,MARCE,2024-11-09 08:00:00,18.7,115.1,130.0,TY
24-TC13,2024,MARCE,2024-11-09 11:00:00,18.6,114.6,130.0,TY
24-TC13,2024,MARCE,2024-11-09 14:00:00,19.2,114.4,155.0,TY
24-TC13,2024,MARCE,2024-11-09 17:00:00,18.7,114.0,130.0,TY
24-TC13,2024,MARCE,2024-11-09 20:00:00,19.1,113.8,120.0,TY
24-TC13,2024,MARCE,2024-11-09 23:00:00,18.8,113.3,120.0,TY
24-TC13,2024,MARCE,2024-11-10 02:00:00,18.6,112.1,110.0,STS
24-TC13,2024,MARCE,2024-11-10 05:00:00,18.7,112.9,120.0,TY
24-TC13,2024,MARCE,2024-11-10 08:00:00,19.2,113.1,110.0,STS
24-TC13,2024,MARCE,2024-11-10 11:00:00,18.6,112.5,110.0,STS
24-TC13,2024,MARCE,2024-11-10 14:00:00,19.4,113.1,140.0,TY
24-TC13,2024,MARCE,2024-11-10 17:00:00,18.4,112.2,100.0,STS
24-TC13,2024,MARCE,2024-11-10 20:00:00,18.9,112.5,100.0,STS
24-TC13,2024,MARCE,2024-11-10 23:00:00,18.2,111.8,100.0,STS
24-TC13,2024,MARCE,2024-11-11 02:00:00,18.0,111.6,95.0,STS
24-TC13,2024,MARCE,2024-11-11 05:00:00,17.8,111.3,45.0,TS
24-TC13,2024,MARCE,2024-11-11 08:00:00,18.3,111.4,85.0,TS
24-TC13,2024,MARCE,2024-11-11 11:00:00,17.0,110.8,85.0,TS
24-TC13,2024,MARCE,2024-11-11 14:00:00,17.7,111.1,85.0,TS
24-TC13,2024,MARCE,2024-11-11 17:00:00,16.3,110.4,75.0,TS
24-TC13,2024,MARCE,2024-11-11 20:00:00,16.3,110.3,75.0,TS
24-TC13,2024,MARCE,2024-11-11 23:00:00,16.0,110.1,65.0,TS
24-TC13,2024,MARCE,2024-11-12 02:00:00,16.3,110.0,65.0,TS
24-TC13,2024,MARCE,2024-11-12 05:00:00,16.1,109.9,30.0,TD
24-TC13,2024,MARCE,2024-11-12 08:00:00,16.0,109.6,55.0,TD
24-TC13,2024,MARCE,2024-11-12 11:00:00,14.5,108.7,55.0,TD
24-TC13,2024,MARCE,2024-11-12 14:00:00,14.6,109.1,45.0,TD
24-TC13,2024,MARCE,2024-11-12 17:00:00,13.6,109.6,55.0,TD
24-TC13,2024,MARCE,2024-11-12 20:00:00,13.6,109.5,55.0,TD
24-TC13,2024,MARCE,2024-11-12 23:00:00,13.2,109.4,,
24-TC13,2024,MARCE,2024-11-13 02:00:00,14.8,109.5,,
24-TC14,2024,NIKA,2024-11-09 20:00:00,14.5,130.5,55.0,TD
24-TC14,2024,NIKA,2024-11-10 02:00:00,14.5,128.7,75.0,TS
24-TC14,2024,NIKA,2024-11-10 08:00:00,14.8,127.3,95.0,TS
24-TC14,2024,NIKA,2024-11-10 14:00:00,15.4,125.8,120.0,TY
24-TC14,2024,NIKA,2024-11-10 20:00:00,15.5,124.5,120.0,TY
24-TC14,2024,NIKA,2024-11-10 23:00:00,15.5,124.1,120.0,TY
24-TC14,2024,NIKA,2024-11-11 02:00:00,15.8,123.2,120.0,TY
24-TC14,2024,NIKA,2024-11-11 05:00:00,16.0,122.7,130.0,TY
24-TC14,2024,NIKA,2024-11-11 08:00:00,16.2,122.5,130.0,TY
24-TC14,2024,NIKA,2024-11-11 11:00:00,16.5,122.0,130.0,TY
24-TC14,2024,NIKA,2024-11-11 14:00:00,17.1,121.0,110.0,STS
24-TC14,2024,NIKA,2024-11-11 17:00:00,17.2,120.7,110.0,STS
24-TC14,2024,NIKA,2024-11-11 20:00:00,17.7,120.0,110.0,STS
24-TC14,2024,NIKA,2024-11-11 23:00:00,18.1,119.3,110.0,STS
24-TC14,2024,NIKA,2024-11-12 02:00:00,18.1,119.0,100.0,STS
24-TC14,2024,NIKA,2024-11-12 05:00:00,18.6,118.6,100.0,STS
24-TC14,2024,NIKA,2024-11-12 08:00:00,18.8,118.6,100.0,STS
24-TC14,2024,NIKA,2024-11-12 11:00:00,18.9,117.9,95.0,STS
24-TC14,2024,NIKA,2024-11-12 14:00:00,19.1,117.9,85.0,TS
24-TC14,2024,NIKA,2024-11-12 17:00:00,19.2,117.4,95.0,STS
24-TC14,2024,NIKA,2024-11-12 20:00:00,19.3,117.7,85.0,TS
24-TC14,2024,NIKA,2024-11-12 23:00:00,19.5,116.8,85.0,TS
24-TC14,2024,NIKA,2024-11-13 02:00:00,19.7,116.7,85.0,TS
24-TC14,2024,NIKA,2024-11-13 05:00:00,19.8,116.1,85.0,TS
24-TC14,2024,NIKA,2024-11-13 08:00:00,19.8,116.3,75.0,TS
24-TC14,2024,NIKA,2024-11-13 11:00:00,20.1,115.5,75.0,TS
24-TC14,2024,NIKA,2024-11-13 14:00:00,20.1,115.4,85.0,TS
24-TC14,2024,NIKA,2024-11-13 17:00:00,20.3,114.7,75.0,TS
24-TC14,2024,NIKA,2024-11-13 20:00:00,20.1,115.1,75.0,TS
24-TC14,2024,NIKA,2024-11-13 23:00:00,20.6,114.2,65.0,TS
24-TC14,2024,NIKA,2024-11-14 02:00:00,20.3,114.1,75.0,TS
24-TC14,2024,NIKA,2024-11-14 05:00:00,20.5,113.3,65.0,TS
24-TC14,2024,NIKA,2024-11-14 08:00:00,20.3,113.8,65.0,TS
24-TC14,2024,NIKA,2024-11-14 11:00:00,20.8,112.9,55.0,TD
24-TC14,2024,NIKA,2024-11-14 14:00:00,20.3,113.1,65.0,TS
24-TC14,2024,NIKA,2024-11-14 17:00:00,20.4,112.2,45.0,TD
24-TC14,2024,NIKA,2024-11-14 20:00:00,20.3,113.1,55.0,TD
24-TC14,2024,NIKA,2024-11-14 23:00:00,20.4,112.7,55.0,TD
24-TC14,2024,NIKA,2024-11-15 02:00:00,20.0,112.4,55.0,TD
24-TC14,2024,NIKA,2024-11-15 05:00:00,20.2,112.3,45.0,TD
24-TC14,2024,NIKA,2024-11-15 08:00:00,20.0,112.5,,
24-TC14,2024,NIKA,2024-11-15 11:00:00,20.4,111.7,45.0,TD
24-TC14,2024,NIKA,2024-11-15 14:00:00,19.3,112.1,,
24-TC14,2024,NIKA,2024-11-15 17:00:00,19.2,111.1,,
24-TC14,2024,NIKA,2024-11-15 20:00:00,19.7,112.6,,
24-TC14,2024,NIKA,2024-11-15 23:00:00,20.0,111.9,,
24-TC14,2024,NIKA,2024-11-16 02:00:00,19.9,111.7,,
24-TC14,2024,NIKA,2024-11-16 05:00:00,19.8,111.6,,
24-TC14,2024,NIKA,2024-11-16 08:00:00,19.5,111.3,,
24-TC14,2024,NIKA,2024-11-16 11:00:00,19.3,111.2,,
24-TC15,2024,OFEL,2024-11-12 02:00:00,14.2,129.3,95.0,STS
24-TC15,2024,OFEL,2024-11-12 14:00:00,13.4,132.2,85.0,TS
24-TC15,2024,OFEL,2024-11-12 20:00:00,14.1,131.0,95.0,STS
24-TC15,2024,OFEL,2024-11-13 02:00:00,14.6,129.1,110.0,STS
24-TC15,2024,OFEL,2024-11-13 08:00:00,15.2,127.9,120.0,TY
24-TC15,2024,OFEL,2024-11-13 14:00:00,15.5,126.5,130.0,TY
24-TC15,2024,OFEL,2024-11-13 20:00:00,16.2,125.5,140.0,TY
24-TC15,2024,OFEL,2024-11-14 02:00:00,16.6,124.1,130.0,TY
24-TC15,2024,OFEL,2024-11-14 05:00:00,17.0,123.7,140.0,TY
24-TC15,2024,OFEL,2024-11-14 08:00:00,17.5,123.1,155.0,TY
24-TC15,2024,OFEL,2024-11-14 11:00:00,17.8,123.0,155.0,TY
24-TC15,2024,OFEL,2024-11-14 14:00:00,18.1,122.3,175.0,TY
24-TC15,2024,OFEL,2024-11-14 17:00:00,18.4,122.0,175.0,TY
24-TC15,2024,OFEL,2024-11-14 20:00:00,18.8,121.4,175.0,TY
24-TC15,2024,OFEL,2024-11-14 23:00:00,19.2,121.1,155.0,TY
24-TC15,2024,OFEL,2024-11-15 02:00:00,22.2,120.2,85.0,TS
24-TC15,2024,OFEL,2024-11-15 05:00:00,19.7,120.5,140.0,TY
24-TC15,2024,OFEL,2024-11-15 08:00:00,20.2,120.1,120.0,TY
24-TC15,2024,OFEL,2024-11-15 11:00:00,20.4,120.0,120.0,TY
24-TC15,2024,OFEL,2024-11-15 14:00:00,20.9,119.9,110.0,STS
24-TC15,2024,OFEL,2024-11-15 17:00:00,21.0,120.0,120.0,TY
24-TC15,2024,OFEL,2024-11-15 20:00:00,21.3,119.8,95.0,STS
24-TC15,2024,OFEL,2024-11-15 23:00:00,21.5,119.7,100.0,STS
24-TC15,2024,OFEL,2024-11-16 02:00:00,23.4,121.4,65.0,TS
24-TC15,2024,OFEL,2024-11-16 05:00:00,21.9,120.1,95.0,STS
24-TC15,2024,OFEL,2024-11-16 08:00:00,22.5,120.7,75.0,TS
24-TC15,2024,OFEL,2024-11-16 11:00:00,22.0,119.9,95.0,STS
24-TC15,2024,OFEL,2024-11-16 14:00:00,22.7,120.8,45.0,TD
24-TC15,2024,OFEL,2024-11-16 17:00:00,22.4,120.3,85.0,TS
24-TC15,2024,OFEL,2024-11-16 20:00:00,22.8,120.8,45.0,TD
24-TC15,2024,OFEL,2024-11-16 23:00:00,22.4,120.4,75.0,TS
24-TC15,2024,OFEL,2024-11-17 02:00:00,22.1,121.0,,
24-TC15,2024,OFEL,2024-11-17 05:00:00,23.0,120.6,75.0,TS
24-TC15,2024,OFEL,2024-11-17 08:00:00,24.5,123.0,,
24-TC15,2024,OFEL,2024-11-17 11:00:00,22.7,120.9,65.0,TS
24-TC15,2024,OFEL,2024-11-17 14:00:00,23.8,121.9,55.0,TD
24-TC15,2024,OFEL,2024-11-17 17:00:00,23.5,121.0,55.0,TD
24-TC15,2024,OFEL,2024-11-17 20:00:00,24.0,122.6,,
24-TC15,2024,OFEL,2024-11-17 23:00:00,23.0,121.7,,
24-TC15,2024,OFEL,2024-11-18 02:00:00,23.5,122.2,,
24-TC15,2024,OFEL,2024-11-18 05:00:00,24.1,124.7,55.0,TD
24-TC15,2024,OFEL,2024-11-18 08:00:00,23.7,121.9,,
24-TC15,2024,OFEL,2024-11-18 11:00:00,24.1,124.7,,
24-TC15,2024,OFEL,2024-11-18 14:00:00,24.5,123.9,,
24-TC15,2024,OFEL,2024-11-18 17:00:00,24.5,122.3,,
24-TC15,2024,OFEL,2024-11-18 20:00:00,25.8,130.0,55.0,TD
24-TC15,2024,OFEL,2024-11-18 23:00:00,26.0,130.8,55.0,TD
24-TC15,2024,OFEL,2024-11-19 02:00:00,23.7,124.5,,
24-TC15,2024,OFEL,2024-11-19 05:00:00,23.6,124.3,,
24-TC15,2024,OFEL,2024-11-19 08:00:00,23.6,124.3,,
24-TC16,2024,PEPITO,2024-11-15 08:00:00,10.6,131.9,130.0,TY
24-TC16,2024,PEPITO,2024-11-15 14:00:00,11.0,130.6,140.0,TY
24-TC16,2024,PEPITO,2024-11-15 20:00:00,11.5,128.9,150.0,TY
24-TC16,2024,PEPITO,2024-11-16 02:00:00,11.9,127.9,155.0,TY
24-TC16,2024,PEPITO,2024-11-16 08:00:00,12.6,126.8,175.0,TY
24-TC16,2024,PEPITO,2024-11-16 11:00:00,12.7,126.4,175.0,TY
24-TC16,2024,PEPITO,2024-11-16 14:00:00,13.1,125.6,185.0,STY
24-TC16,2024,PEPITO,2024-11-16 17:00:00,13.3,125.2,185.0,STY
24-TC16,2024,PEPITO,2024-11-16 20:00:00,13.7,124.6,195.0,STY
24-TC16,2024,PEPITO,2024-11-16 23:00:00,14.0,124.1,205.0,STY
24-TC16,2024,PEPITO,2024-11-17 02:00:00,17.6,119.1,130.0,TY
24-TC16,2024,PEPITO,2024-11-17 05:00:00,14.7,123.2,205.0,STY
24-TC16,2024,PEPITO,2024-11-17 08:00:00,14.9,122.8,195.0,STY
24-TC16,2024,PEPITO,2024-11-17 11:00:00,15.2,122.3,195.0,STY
24-TC16,2024,PEPITO,2024-11-17 14:00:00,15.6,121.7,165.0,TY
24-TC16,2024,PEPITO,2024-11-17 17:00:00,15.9,121.3,155.0,TY
24-TC16,2024,PEPITO,2024-11-17 20:00:00,16.7,120.4,130.0,TY
24-TC16,2024,PEPITO,2024-11-17 23:00:00,17.1,119.9,130.0,TY
24-TC16,2024,PEPITO,2024-11-18 02:00:00,18.7,114.9,100.0,STS
24-TC16,2024,PEPITO,2024-11-18 05:00:00,17.8,118.5,130.0,TY
24-TC16,2024,PEPITO,2024-11-18 08:00:00,18.4,118.1,130.0,TY
24-TC16,2024,PEPITO,2024-11-18 11:00:00,18.2,117.7,130.0,TY
24-TC16,2024,PEPITO,2024-11-18 14:00:00,18.7,116.9,120.0,TY
24-TC16,2024,PEPITO,2024-11-18 17:00:00,18.6,116.4,120.0,TY
24-TC16,2024,PEPITO,2024-11-18 20:00:00,18.6,116.3,95.0,STS
24-TC16,2024,PEPITO,2024-11-18 23:00:00,18.7,115.8,110.0,STS
24-TC16,2024,PEPITO,2024-11-19 02:00:00,18.8,114.9,95.0,STS
24-TC16,2024,PEPITO,2024-11-19 05:00:00,18.6,114.3,100.0,STS
24-TC16,2024,PEPITO,2024-11-19 08:00:00,18.6,114.1,75.0,TS
24-TC16,2024,PEPITO,2024-11-19 11:00:00,18.7,113.8,85.0,TS
24-TC16,2024,PEPITO,2024-11-19 14:00:00,18.4,112.5,75.0,TS
24-TC16,2024,PEPITO,2024-11-19 17:00:00,18.2,112.4,85.0,TS
24-TC16,2024,PEPITO,2024-11-19 20:00:00,18.2,112.3,55.0,TD
24-TC16,2024,PEPITO,2024-11-19 23:00:00,18.2,112.1,65.0,TS
24-TC16,2024,PEPITO,2024-11-20 02:00:00,18.1,110.8,55.0,TD
24-TC16,2024,PEPITO,2024-11-20 05:00:00,17.5,111.0,55.0,TD
24-TC16,2024,PEPITO,2024-11-20 08:00:00,18.0,111.1,45.0,TD
24-TC16,2024,PEPITO,2024-11-20 11:00:00,17.1,109.7,,
24-TC16,2024,PEPITO,2024-11-20 14:00:00,17.5,108.8,,
24-TC16,2024,PEPITO,2024-11-20 17:00:00,16.5,109.9,,
24-TC16,2024,PEPITO,2024-11-20 20:00:00,17.2,109.5,,
24-TC16,2024,PEPITO,2024-11-20 23:00:00,17.3,110.8,,
24-TC16,2024,PEPITO,2024-11-21 02:00:00,17.4,109.5,,
24-TC16,2024,PEPITO,2024-11-21 05:00:00,16.7,110.2,,
24-TC16,2024,PEPITO,2024-11-21 08:00:00,16.7,110.1,,
24-TC16,2024,PEPITO,2024-11-21 11:00:00,16.4,109.9,,
24-TC16,2024,PEPITO,2024-11-21 14:00:00,14.8,107.8,,
24-TC17,2024,QUERUBIN,2024-12-18 02:00:00,6.4,128.2,45.0,TD
24-TC17,2024,QUERUBIN,2024-12-18 08:00:00,8.1,127.6,45.0,TD
24-TC17,2024,QUERUBIN,2024-12-18 14:00:00,8.0,127.8,45.0,TD
24-TC17,2024,QUERUBIN,2024-12-18 20:00:00,8.8,127.8,45.0,TD
24-TC17,2024,QUERUBIN,2024-12-19 02:00:00,9.3,127.6,,
24-TC17,2024,QUERUBIN,2024-12-19 08:00:00,9.4,127.4,,
24-TC18,2024,ROMINA,2024-12-22 20:00:00,8.6,114.0,65.0,TS
24-TC18,2024,ROMINA,2024-12-22 23:00:00,9.5,113.6,65.0,TS
24-TC18,2024,ROMINA,2024-12-23 02:00:00,9.9,113.7,65.0,TS
24-TC18,2024,ROMINA,2024-12-23 05:00:00,10.4,112.9,65.0,TS
24-TC18,2024,ROMINA,2024-12-23 08:00:00,11.8,112.0,65.0,TS
24-TC18,2024,ROMINA,2024-12-23 11:00:00,10.1,112.2,55.0,TD
24-TC18,2024,ROMINA,2024-12-23 14:00:00,11.3,111.6,65.0,TS
24-TC18,2024,ROMINA,2024-12-23 17:00:00,11.0,111.9,55.0,TD
24-TC18,2024,ROMINA,2024-12-23 20:00:00,12.1,111.3,65.0,TS
24-TC18,2024,ROMINA,2024-12-23 23:00:00,10.3,111.5,55.0,TD
24-TC18,2024,ROMINA,2024-12-24 02:00:00,11.1,110.9,65.0,TS
24-TC18,2024,ROMINA,2024-12-24 05:00:00,10.9,110.8,45.0,TD
24-TC18,2024,ROMINA,2024-12-24 08:00:00,12.0,110.5,55.0,TD
24-TC18,2024,ROMINA,2024-12-24 11:00:00,10.5,110.6,55.0,TD
