sid,season,name,issued_time,forecast_time,latitude,longitude,msw_kmh,cat,tcws_1,tcws_2,tcws_3,tcws_4,tcws_5
24-TC14,2024,NIKA,2024-11-11 14:00:00,2024-11-16 11:00:00,19.3,111.2,,,,Ilocos Norte; Pangasinan; La Union; Benguet; Quirino,Cagayan; Apayao; Ifugao; Rizal; Abra,NCR,
24-TC15,2024,OFEL,2024-11-12 05:00:00,2024-11-12 02:00:00,14.2,129.3,95.0,STS,,,,,
24-TC15,2024,OFEL,2024-11-12 05:00:00,2024-11-12 14:00:00,13.4,132.2,85.0,TS,,,,,
24-TC15,2024,OFEL,2024-11-12 11:00:00,2024-11-12 20:00:00,14.1,131.0,95.0,STS,,,,,
24-TC15,2024,OFEL,2024-11-12 17:00:00,2024-11-13 02:00:00,14.6,129.1,110.0,STS,,,,,
24-TC15,2024,OFEL,2024-11-12 23:00:00,2024-11-13 08:00:00,15.2,127.9,120.0,TY,Apayao,,,,
24-TC15,2024,OFEL,2024-11-13 05:00:00,2024-11-13 14:00:00,15.5,126.5,130.0,TY,Quirino; Apayao,,,,
24-TC15,2024,OFEL,2024-11-13 11:00:00,2024-11-13 20:00:00,16.2,125.5,140.0,TY,Mountain Province; Nueva Vizcaya; Ilocos Norte; Kalinga; Quirino; Apayao; Aurora; Ifugao; Abra,Isabela,,,
24-TC15,2024,OFEL,2024-11-13 17:00:00,2024-11-14 02:00:00,16.6,124.1,130.0,TY,Mountain Province; Ilocos Norte; Kalinga; Aurora; Ifugao; Quezon; Abra,Isabela; Apayao,,,
24-TC15,2024,OFEL,2024-11-13 20:00:00,2024-11-14 05:00:00,17.0,123.7,140.0,TY,Mountain Province; Kalinga; Aurora; Ifugao; Quezon; Abra,Ilocos Norte; Apayao,,,
24-TC15,2024,OFEL,2024-11-13 23:00:00,2024-11-14 08:00:00,17.5,123.1,155.0,TY,NCR; Ilocos Sur,Isabela; Apayao,Cagayan,,
24-TC15,2024,OFEL,2024-11-14 02:00:00,2024-11-14 11:00:00,17.8,123.0,155.0,TY,NCR; Ilocos Sur,Ilocos Norte; Isabela; Apayao,Camiguin; Cagayan,,
24-TC15,2024,OFEL,2024-11-14 05:00:00,2024-11-14 14:00:00,18.1,122.3,175.0,TY,NCR; Ilocos Sur; La Union,Ilocos Norte; Kalinga; Rizal; Abra,Isabela,Cagayan,
24-TC15,2024,OFEL,2024-11-14 08:00:00,2024-11-14 17:00:00,18.4,122.0,175.0,TY,Ilocos Sur; La Union,NCR; Kalinga; Quirino; Abra,Ilocos Norte; Apayao,Isabela,Cagayan
24-TC15,2024,OFEL,2024-11-14 11:00:00,2024-11-14 20:00:00,18.8,121.4,175.0,TY,Ilocos Sur; La Union,NCR; Kalinga; Quirino; Abra,Apayao,Isabela,Cagayan
24-TC15,2024,OFEL,2024-11-14 14:00:00,2024-11-14 23:00:00,19.2,121.1,155.0,TY,Ilocos Sur; La Union; Aurora,NCR; Kalinga; Abra,Ilocos Norte; Apayao,Isabela,
24-TC15,2024,OFEL,2024-11-15 17:00:00,2024-11-15 02:00:00,22.2,120.2,85.0,TS,Batanes,,,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,2024-11-15 05:00:00,19.7,120.5,140.0,TY,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-14 23:00:00,2024-11-15 08:00:00,20.2,120.1,120.0,TY,,NCR; Kalinga; Abra,Ilocos Norte; Apayao; Rizal,,
24-TC15,2024,OFEL,2024-11-15 02:00:00,2024-11-15 11:00:00,20.4,120.0,120.0,TY,Mountain Province; Ifugao,NCR; Kalinga; Rizal; Abra,Apayao,Ilocos Norte; Cagayan,
24-TC15,2024,OFEL,2024-11-15 05:00:00,2024-11-15 14:00:00,20.9,119.9,110.0,STS,NCR,Apayao,Ilocos Norte; Cagayan,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,2024-11-15 17:00:00,21.0,120.0,120.0,TY,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-15 11:00:00,2024-11-15 20:00:00,21.3,119.8,95.0,STS,Ilocos Norte; Apayao,Batanes,,,
24-TC15,2024,OFEL,2024-11-15 02:00:00,2024-11-15 23:00:00,21.5,119.7,100.0,STS,Mountain Province; Ifugao,NCR; Kalinga; Rizal; Abra,Apayao,Ilocos Norte; Cagayan,
24-TC15,2024,OFEL,2024-11-15 17:00:00,2024-11-16 02:00:00,23.4,121.4,65.0,TS,Batanes,,,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,2024-11-16 05:00:00,21.9,120.1,95.0,STS,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-15 23:00:00,2024-11-16 08:00:00,22.5,120.7,75.0,TS,,,,,
24-TC15,2024,OFEL,2024-11-15 02:00:00,2024-11-16 11:00:00,22.0,119.9,95.0,STS,Mountain Province; Ifugao,NCR; Kalinga; Rizal; Abra,Apayao,Ilocos Norte; Cagayan,
24-TC15,2024,OFEL,2024-11-15 17:00:00,2024-11-16 14:00:00,23.1,121.0,75.0,TS,Batanes,,,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,2024-11-16 17:00:00,22.4,120.3,85.0,TS,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-16 11:00:00,2024-11-16 20:00:00,22.8,120.8,45.0,TD,,,,,
24-TC15,2024,OFEL,2024-11-15 02:00:00,2024-11-16 23:00:00,22.4,120.4,75.0,TS,Mountain Province; Ifugao,NCR; Kalinga; Rizal; Abra,Apayao,Ilocos Norte; Cagayan,
24-TC15,2024,OFEL,2024-11-16 17:00:00,2024-11-17 02:00:00,22.1,121.0,,,,,,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,2024-11-17 05:00:00,23.0,120.6,75.0,TS,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-16 11:00:00,2024-11-17 08:00:00,24.5,123.0,,,,,,,
24-TC15,2024,OFEL,2024-11-15 02:00:00,2024-11-17 11:00:00,22.7,120.9,65.0,TS,Mountain Province; Ifugao,NCR; Kalinga; Rizal; Abra,Apayao,Ilocos Norte; Cagayan,
24-TC15,2024,OFEL,2024-11-15 17:00:00,2024-11-17 14:00:00,23.8,121.9,55.0,TD,Batanes,,,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,2024-11-17 17:00:00,23.5,121.0,55.0,TD,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-15 23:00:00,2024-11-17 20:00:00,24.0,122.6,,,,,,,
24-TC15,2024,OFEL,2024-11-15 02:00:00,2024-11-17 23:00:00,23.0,121.7,,,Mountain Province; Ifugao,NCR; Kalinga; Rizal; Abra,Apayao,Ilocos Norte; Cagayan,
24-TC15,2024,OFEL,2024-11-15 05:00:00,2024-11-18 02:00:00,23.5,122.2,,,NCR,Apayao,Ilocos Norte; Cagayan,,
24-TC15,2024,OFEL,2024-11-14 08:00:00,2024-11-18 05:00:00,24.1,124.7,55.0,TD,Ilocos Sur; La Union,NCR; Kalinga; Quirino; Abra,Ilocos Norte; Apayao,Isabela,Cagayan
24-TC15,2024,OFEL,2024-11-15 11:00:00,2024-11-18 08:00:00,23.7,121.9,,,Ilocos Norte; Apayao,Batanes,,,
24-TC15,2024,OFEL,2024-11-14 14:00:00,2024-11-18 11:00:00,24.1,124.7,,,Ilocos Sur; La Union; Aurora,NCR; Kalinga; Abra,Ilocos Norte; Apayao,Isabela,
24-TC15,2024,OFEL,2024-11-14 17:00:00,2024-11-18 14:00:00,24.5,123.9,,,Mountain Province; Ilocos Sur; La Union; Benguet; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-14 20:00:00,2024-11-18 17:00:00,24.5,122.3,,,Mountain Province; Ilocos Sur; La Union; Benguet; Aurora; Ifugao,NCR; Kalinga; Abra,Ilocos Norte; Apayao,,
24-TC15,2024,OFEL,2024-11-13 23:00:00,2024-11-18 20:00:00,25.8,130.0,55.0,TD,NCR; Ilocos Sur,Isabela; Apayao,Cagayan,,
24-TC15,2024,OFEL,2024-11-14 02:00:00,2024-11-18 23:00:00,26.0,130.8,55.0,TD,NCR; Ilocos Sur,Ilocos Norte; Isabela; Apayao,Camiguin; Cagayan,,
24-TC15,2024,OFEL,2024-11-14 05:00:00,2024-11-19 02:00:00,23.7,124.5,,,NCR; Ilocos Sur; La Union,Ilocos Norte; Kalinga; Rizal; Abra,Isabela,Cagayan,
24-TC15,2024,OFEL,2024-11-14 08:00:00,2024-11-19 05:00:00,23.6,124.3,,,Ilocos Sur; La Union,NCR; Kalinga; Quirino; Abra,Ilocos Norte; Apayao,Isabela,Cagayan
24-TC15,2024,OFEL,2024-11-14 11:00:00,2024-11-19 08:00:00,23.6,124.3,,,Ilocos Sur; La Union,NCR; Kalinga; Quirino; Abra,Apayao,Isabela,Cagayan
24-TC16,2024,PEPITO,2024-11-14 23:00:00,2024-11-15 08:00:00,10.6,131.9,130.0,TY,Sorsogon,,,,
24-TC16,2024,PEPITO,2024-11-15 05:00:00,2024-11-15 14:00:00,11.0,130.6,140.0,TY,Albay,,,,
24-TC16,2024,PEPITO,2024-11-15 11:00:00,2024-11-15 20:00:00,11.5,128.9,150.0,TY,Camarines Norte; Northern Samar; Camarines Sur; Catanduanes; Sorsogon; Biliran; Masbate; Albay,Eastern Samar,,,
24-TC16,2024,PEPITO,2024-11-15 17:00:00,2024-11-16 02:00:00,11.9,127.9,155.0,TY,Northern Samar; Biliran; Rizal,Eastern Samar,,,
24-TC16,2024,PEPITO,2024-11-15 23:00:00,2024-11-16 08:00:00,12.6,126.8,175.0,TY,Bulacan; Leyte,Eastern Samar; Catanduanes; Albay,,,
24-TC16,2024,PEPITO,2024-11-16 02:00:00,2024-11-16 11:00:00,12.7,126.4,175.0,TY,NCR; Batangas,,Catanduanes,,
24-TC16,2024,PEPITO,2024-11-16 05:00:00,2024-11-16 14:00:00,13.1,125.6,185.0,STY,Cagayan; Rizal,Sorsogon; Quezon,Eastern Samar,,
24-TC16,2024,PEPITO,2024-11-16 08:00:00,2024-11-16 17:00:00,13.3,125.2,185.0,STY,Nueva Vizcaya; Nueva Ecija; Pangasinan; Cagayan; Isabela; Quirino; Aurora,NCR,Camarines Sur; Eastern Samar,,
24-TC16,2024,PEPITO,2024-11-16 11:00:00,2024-11-16 20:00:00,13.7,124.6,195.0,STY,NCR; Marinduque; Batangas; Zambales; Bataan; Cavite; Rizal,Camarines Norte; Camarines Sur; Sorsogon; Laguna,Eastern Samar; Albay,,
24-TC16,2024,PEPITO,2024-11-16 14:00:00,2024-11-16 23:00:00,14.0,124.1,205.0,STY,Abra,,Camarines Norte; Sorsogon,Albay,Catanduanes
24-TC16,2024,PEPITO,2024-11-17 17:00:00,2024-11-17 02:00:00,17.6,119.1,130.0,TY,Camarines Norte; Camarines Sur; Marinduque,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Pangasinan; Tarlac; Abra,,Nueva Vizcaya; Quirino
24-TC16,2024,PEPITO,2024-11-16 20:00:00,2024-11-17 05:00:00,14.7,123.2,205.0,STY,Oriental Mindoro,NCR; Eastern Samar; Nueva Ecija; Marinduque; Pangasinan; Pampanga; Zambales; Bulacan; Bataan; Cavite; Quezon; Tarlac; Rizal,Laguna,Albay,Camarines Sur; Catanduanes
24-TC16,2024,PEPITO,2024-11-16 23:00:00,2024-11-17 08:00:00,14.9,122.8,195.0,STY,Oriental Mindoro; Ilocos Norte; Biliran; Leyte,NCR; Mountain Province; Eastern Samar; Ilocos Sur; Pampanga; Zambales; Benguet; Kalinga; Apayao; Bataan; Ifugao; Tarlac; Abra,Bulacan; Aurora,Camarines Norte,Camarines Sur; Catanduanes
24-TC16,2024,PEPITO,2024-11-17 02:00:00,2024-11-17 11:00:00,15.2,122.3,195.0,STY,Occidental Mindoro,NCR; Mountain Province; Northern Samar; Zambales; Bulacan; Kalinga; Bataan; Abra,Pampanga,Camarines Norte; Catanduanes,Camarines Sur
24-TC16,2024,PEPITO,2024-11-17 05:00:00,2024-11-17 14:00:00,15.6,121.7,165.0,TY,Occidental Mindoro,NCR; Pampanga; Zambales; Bulacan; Cagayan; Isabela; Bataan; Rizal; Abra,Nueva Ecija; Tarlac,Aurora,
24-TC16,2024,PEPITO,2024-11-17 08:00:00,2024-11-17 17:00:00,15.9,121.3,155.0,TY,Occidental Mindoro,Zambales; Bulacan; Cagayan; Isabela; Apayao; Bataan; Abra,Pampanga,Nueva Ecija; Aurora; Rizal,
24-TC16,2024,PEPITO,2024-11-17 11:00:00,2024-11-17 20:00:00,16.7,120.4,130.0,TY,Marinduque; Masbate; Romblon,NCR; Camarines Norte; Camarines Sur; Ilocos Norte; Pampanga; Zambales; Bataan; Cavite; Laguna; Quezon; Rizal; Abra,Bulacan,,
24-TC16,2024,PEPITO,2024-11-17 14:00:00,2024-11-17 23:00:00,17.1,119.9,130.0,TY,Marinduque; Romblon,Quezon,Ilocos Sur; Pangasinan; Tarlac,Nueva Ecija; Rizal,Nueva Vizcaya; Quirino
24-TC16,2024,PEPITO,2024-11-17 17:00:00,2024-11-18 02:00:00,18.7,114.9,100.0,STS,Camarines Norte; Camarines Sur; Marinduque,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Pangasinan; Tarlac; Abra,,Nueva Vizcaya; Quirino
24-TC16,2024,PEPITO,2024-11-17 20:00:00,2024-11-18 05:00:00,17.8,118.5,130.0,TY,,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Kalinga; Abra,,
24-TC16,2024,PEPITO,2024-11-17 23:00:00,2024-11-18 08:00:00,18.4,118.1,130.0,TY,Batangas; Quezon,Quirino,Tarlac,Benguet; Ifugao,
24-TC16,2024,PEPITO,2024-11-18 02:00:00,2024-11-18 11:00:00,18.2,117.7,130.0,TY,Nueva Ecija; Quirino,Mountain Province; Ifugao,Pangasinan; Abra,,
24-TC16,2024,PEPITO,2024-11-18 05:00:00,2024-11-18 14:00:00,18.7,116.9,120.0,TY,Rizal,Mountain Province; Zambales; Benguet; Abra,NCR,,
24-TC16,2024,PEPITO,2024-11-17 20:00:00,2024-11-18 17:00:00,18.6,116.4,120.0,TY,,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Kalinga; Abra,,
24-TC16,2024,PEPITO,2024-11-18 11:00:00,2024-11-18 20:00:00,18.6,116.3,95.0,STS,Abra,,,,
24-TC16,2024,PEPITO,2024-11-18 02:00:00,2024-11-18 23:00:00,18.7,115.8,110.0,STS,Nueva Ecija; Quirino,Mountain Province; Ifugao,Pangasinan; Abra,,
24-TC16,2024,PEPITO,2024-11-18 17:00:00,2024-11-19 02:00:00,18.8,114.9,95.0,STS,,,,,
24-TC16,2024,PEPITO,2024-11-17 20:00:00,2024-11-19 05:00:00,18.6,114.3,100.0,STS,,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Kalinga; Abra,,
24-TC16,2024,PEPITO,2024-11-18 11:00:00,2024-11-19 08:00:00,18.6,114.1,75.0,TS,Abra,,,,
24-TC16,2024,PEPITO,2024-11-18 02:00:00,2024-11-19 11:00:00,18.7,113.8,85.0,TS,Nueva Ecija; Quirino,Mountain Province; Ifugao,Pangasinan; Abra,,
24-TC16,2024,PEPITO,2024-11-18 17:00:00,2024-11-19 14:00:00,18.4,112.5,75.0,TS,,,,,
24-TC16,2024,PEPITO,2024-11-17 20:00:00,2024-11-19 17:00:00,18.2,112.4,85.0,TS,,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Kalinga; Abra,,
24-TC16,2024,PEPITO,2024-11-18 11:00:00,2024-11-19 20:00:00,18.2,112.3,55.0,TD,Abra,,,,
24-TC16,2024,PEPITO,2024-11-18 02:00:00,2024-11-19 23:00:00,18.2,112.1,65.0,TS,Nueva Ecija; Quirino,Mountain Province; Ifugao,Pangasinan; Abra,,
24-TC16,2024,PEPITO,2024-11-18 17:00:00,2024-11-20 02:00:00,18.1,110.8,55.0,TD,,,,,
24-TC16,2024,PEPITO,2024-11-17 20:00:00,2024-11-20 05:00:00,17.5,111.0,55.0,TD,,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Kalinga; Abra,,
24-TC16,2024,PEPITO,2024-11-18 11:00:00,2024-11-20 08:00:00,18.0,111.1,45.0,TD,Abra,,,,
24-TC16,2024,PEPITO,2024-11-18 02:00:00,2024-11-20 11:00:00,17.1,109.7,,,Nueva Ecija; Quirino,Mountain Province; Ifugao,Pangasinan; Abra,,
24-TC16,2024,PEPITO,2024-11-18 17:00:00,2024-11-20 14:00:00,17.5,108.8,,,,,,,
24-TC16,2024,PEPITO,2024-11-17 20:00:00,2024-11-20 17:00:00,16.5,109.9,,,,NCR; Pampanga; Bulacan; Bataan; Laguna; Rizal,Ilocos Sur; Kalinga; Abra,,
24-TC16,2024,PEPITO,2024-11-18 11:00:00,2024-11-20 20:00:00,17.2,109.5,,,Abra,,,,
24-TC16,2024,PEPITO,2024-11-17 02:00:00,2024-11-20 23:00:00,17.3,110.8,,,Occidental Mindoro,NCR; Mountain Province; Northern Samar; Zambales; Bulacan; Kalinga; Bataan; Abra,Pampanga,Camarines Norte; Catanduanes,Camarines Sur
24-TC16,2024,PEPITO,2024-11-18 05:00:00,2024-11-21 02:00:00,17.4,109.5,,,Rizal,Mountain Province; Zambales; Benguet; Abra,NCR,,
24-TC16,2024,PEPITO,2024-11-16 08:00:00,2024-11-21 05:00:00,16.7,110.2,,,Nueva Vizcaya; Nueva Ecija; Pangasinan; Cagayan; Isabela; Quirino; Aurora,NCR,Camarines Sur; Eastern Samar,,
24-TC16,2024,PEPITO,2024-11-16 11:00:00,2024-11-21 08:00:00,16.7,110.1,,,NCR; Marinduque; Batangas; Zambales; Bataan; Cavite; Rizal,Camarines Norte; Camarines Sur; Sorsogon; Laguna,Eastern Samar; Albay,,
24-TC16,2024,PEPITO,2024-11-16 14:00:00,2024-11-21 11:00:00,16.4,109.9,,,Abra,,Camarines Norte; Sorsogon,Albay,Catanduanes
24-TC16,2024,PEPITO,2024-11-16 17:00:00,2024-11-21 14:00:00,14.8,107.8,,,Oriental Mindoro; Dinagat Islands; Abra,Nueva Vizcaya; Nueva Ecija; Pangasinan; La Union; Pampanga; Zambales; Benguet; Bulacan; Aurora; Bataan; Ifugao; Tarlac,,Albay,Camarines Sur; Catanduanes
24-TC17,2024,QUERUBIN,2024-12-17 17:00:00,2024-12-18 02:00:00,6.4,128.2,45.0,TD,Davao Oriental,,,,
24-TC17,2024,QUERUBIN,2024-12-17 23:00:00,2024-12-18 08:00:00,8.1,127.6,45.0,TD,Davao Oriental,,,,
24-TC17,2024,QUERUBIN,2024-12-18 05:00:00,2024-12-18 14:00:00,8.0,127.8,45.0,TD,Davao Oriental,,,,
24-TC17,2024,QUERUBIN,2024-12-18 11:00:00,2024-12-18 20:00:00,8.8,127.8,45.0,TD,Surigao Del Sur,,,,
24-TC17,2024,QUERUBIN,2024-12-18 05:00:00,2024-12-19 02:00:00,9.3,127.6,,,Davao Oriental,,,,
24-TC17,2024,QUERUBIN,2024-12-18 11:00:00,2024-12-19 08:00:00,9.4,127.4,,,Surigao Del Sur,,,,
24-TC18,2024,ROMINA,2024-12-22 11:00:00,2024-12-22 20:00:00,8.6,114.0,65.0,TS,,,,,
24-TC18,2024,ROMINA,2024-12-22 14:00:00,2024-12-22 23:00:00,9.5,113.6,65.0,TS,,,,,
24-TC18,2024,ROMINA,2024-12-22 17:00:00,2024-12-23 02:00:00,9.9,113.7,65.0,TS,Palawan,,,,
24-TC18,2024,ROMINA,2024-12-22 20:00:00,2024-12-23 05:00:00,10.4,112.9,65.0,TS,,,,,
24-TC18,2024,ROMINA,2024-12-22 23:00:00,2024-12-23 08:00:00,11.8,112.0,65.0,TS,,,,,
24-TC18,2024,ROMINA,2024-12-22 14:00:00,2024-12-23 11:00:00,10.1,112.2,55.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-23 05:00:00,2024-12-23 14:00:00,11.3,111.6,65.0,TS,,,,,
24-TC18,2024,ROMINA,2024-12-22 20:00:00,2024-12-23 17:00:00,11.0,111.9,55.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-22 23:00:00,2024-12-23 20:00:00,12.1,111.3,65.0,TS,,,,,
24-TC18,2024,ROMINA,2024-12-22 14:00:00,2024-12-23 23:00:00,10.3,111.5,55.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-23 05:00:00,2024-12-24 02:00:00,11.1,110.9,65.0,TS,,,,,
24-TC18,2024,ROMINA,2024-12-22 20:00:00,2024-12-24 05:00:00,10.9,110.8,45.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-22 23:00:00,2024-12-24 08:00:00,12.0,110.5,55.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-22 14:00:00,2024-12-24 11:00:00,10.5,110.6,55.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-23 05:00:00,2024-12-24 14:00:00,11.3,110.1,55.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-22 20:00:00,2024-12-24 17:00:00,11.2,109.4,,,,,,,
24-TC18,2024,ROMINA,2024-12-22 23:00:00,2024-12-24 20:00:00,11.8,109.7,,,,,,,
24-TC18,2024,ROMINA,2024-12-22 14:00:00,2024-12-24 23:00:00,10.7,109.3,45.0,TD,,,,,
24-TC18,2024,ROMINA,2024-12-23 05:00:00,2024-12-25 02:00:00,11.2,108.8,,,,,,,
24-TC18,2024,ROMINA,2024-12-22 17:00:00,2024-12-25 14:00:00,11.3,108.7,,,Palawan,,,,
25-TC01,2025,AURING,2025-06-12 23:00:00,2025-06-13 08:00:00,24.8,121.0,45.0,TD,,,,,
25-TC01,2025,AURING,2025-06-12 23:00:00,2025-06-13 20:00:00,26.9,120.8,,,,,,,
25-TC02,2025,BISING,2025-07-04 05:00:00,2025-07-04 14:00:00,19.8,119.0,45.0,TD,Ilocos Norte,,,,
25-TC02,2025,BISING,2025-07-04 11:00:00,2025-07-04 20:00:00,19.9,118.5,55.0,TD,Ilocos Sur,,,,
25-TC02,2025,BISING,2025-07-04 17:00:00,2025-07-05 02:00:00,20.2,117.8,65.0,TS,,,,,
25-TC02,2025,BISING,2025-07-04 11:00:00,2025-07-05 08:00:00,20.3,118.3,65.0,TS,Ilocos Sur,,,,
25-TC02,2025,BISING,2025-07-04 17:00:00,2025-07-05 14:00:00,20.8,117.7,75.0,TS,,,,,
25-TC02,2025,BISING,2025-07-04 11:00:00,2025-07-05 20:00:00,20.9,118.8,75.0,TS,Ilocos Sur,,,,
25-TC02,2025,BISING,2025-07-04 17:00:00,2025-07-06 02:00:00,21.2,117.9,75.0,TS,,,,,
25-TC02,2025,BISING,2025-07-04 11:00:00,2025-07-06 08:00:00,21.7,119.9,85.0,TS,Ilocos Sur,,,,
25-TC02,2025,BISING,2025-07-04 17:00:00,2025-07-06 14:00:00,21.7,118.4,85.0,TS,,,,,
25-TC02,2025,BISING,2025-07-04 11:00:00,2025-07-06 20:00:00,23.3,121.5,85.0,TS,Ilocos Sur,,,,
25-TC02,2025,BISING,2025-07-07 05:00:00,2025-07-07 02:00:00,27.4,122.7,75.0,TS,,,,,
25-TC02,2025,BISING,2025-07-06 23:00:00,2025-07-07 08:00:00,25.3,121.8,110.0,STS,Batanes,,,,
25-TC02,2025,BISING,2025-07-07 05:00:00,2025-07-07 14:00:00,26.2,122.2,85.0,TS,,,,,
25-TC02,2025,BISING,2025-07-07 11:00:00,2025-07-07 20:00:00,27.3,122.0,85.0,TS,,,,,
25-TC02,2025,BISING,2025-07-07 05:00:00,2025-07-08 02:00:00,27.3,120.4,65.0,TS,,,,,
25-TC02,2025,BISING,2025-07-07 11:00:00,2025-07-08 08:00:00,28.2,121.9,75.0,TS,,,,,
25-TC02,2025,BISING,2025-07-07 05:00:00,2025-07-08 14:00:00,27.8,122.1,75.0,TS,,,,,
25-TC02,2025,BISING,2025-07-07 11:00:00,2025-07-08 20:00:00,28.4,120.5,65.0,TS,,,,,
25-TC02,2025,BISING,2025-07-06 17:00:00,2025-07-09 02:00:00,27.6,120.7,85.0,TS,Batanes,,,,
25-TC02,2025,BISING,2025-07-07 11:00:00,2025-07-09 08:00:00,28.0,118.7,55.0,TD,,,,,
25-TC02,2025,BISING,2025-07-07 05:00:00,2025-07-09 14:00:00,26.7,118.5,55.0,TD,,,,,
25-TC02,2025,BISING,2025-07-07 11:00:00,2025-07-09 20:00:00,27.1,117.0,,,,,,,
25-TC02,2025,BISING,2025-07-07 05:00:00,2025-07-10 02:00:00,26.0,117.1,,,,,,,
25-TC02,2025,BISING,2025-07-06 17:00:00,2025-07-10 14:00:00,25.9,116.6,,,Batanes,,,,
25-TC02,2025,BISING,2025-07-06 23:00:00,2025-07-10 20:00:00,25.4,116.4,,,Batanes,,,,
25-TC03,2025,CRISING,2025-07-16 11:00:00,2025-07-16 20:00:00,14.5,130.3,55.0,TD,,,,,
25-TC03,2025,CRISING,2025-07-16 17:00:00,2025-07-17 02:00:00,13.7,128.9,55.0,TD,,,,,
25-TC03,2025,CRISING,2025-07-16 23:00:00,2025-07-17 08:00:00,13.8,128.0,65.0,TS,,,,,
25-TC03,2025,CRISING,2025-07-17 05:00:00,2025-07-17 14:00:00,14.2,127.3,65.0,TS,Ifugao,,,,
25-TC03,2025,CRISING,2025-07-17 11:00:00,2025-07-17 20:00:00,15.7,126.8,65.0,TS,Mountain Province; Ilocos Norte; Ilocos Sur; Kalinga; Apayao; Ifugao; Abra,,,,
25-TC03,2025,CRISING,2025-07-17 17:00:00,2025-07-18 02:00:00,16.3,124.6,65.0,TS,Ilocos Norte; Ilocos Sur; La Union; Benguet; Ifugao,,,,
25-TC03,2025,CRISING,2025-07-17 23:00:00,2025-07-18 08:00:00,17.0,124.0,65.0,TS,,,,,
25-TC03,2025,CRISING,2025-07-18 02:00:00,2025-07-18 11:00:00,17.8,123.4,65.0,TS,,,,,
25-TC03,2025,CRISING,2025-07-18 05:00:00,2025-07-18 14:00:00,18.3,123.4,75.0,TS,Aurora,Kalinga; Apayao; Rizal; Abra,,,
25-TC03,2025,CRISING,2025-07-18 08:00:00,2025-07-18 17:00:00,18.4,123.1,75.0,TS,,Kalinga; Apayao; Rizal; Abra,,,
25-TC03,2025,CRISING,2025-07-18 11:00:00,2025-07-18 20:00:00,19.1,121.8,75.0,TS,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 14:00:00,2025-07-18 23:00:00,19.3,121.3,75.0,TS,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 17:00:00,2025-07-19 02:00:00,19.4,120.6,75.0,TS,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 20:00:00,2025-07-19 05:00:00,19.5,120.1,85.0,TS,,Mountain Province; Ilocos Norte; Ifugao,,,
25-TC03,2025,CRISING,2025-07-18 23:00:00,2025-07-19 08:00:00,19.9,119.9,85.0,TS,,Mountain Province; Ilocos Norte; Ifugao,,,
